"payment_month","game_name","language","has_older_device_model","age","mrr","paid_users","arppu","new_paid_users","new_mrr","back_from_churn_users","back_from_churn_mrr","churned_users","churned_revenue","previous_paid_users","previous_mrr","churn_rate","revenue_churn_rate","expansion_mrr","contraction_mrr","net_mrr_growth","lt_months","ltv"
2022-07-01,game 3,uk,false,19,427.23,7,61.03,5,223.95,0,0,0,0,2,132.09,0.0000,0.0000,89.88,-18.69,295.14,,
2022-07-01,game 3,uk,false,20,429.84,9,47.76,3,199.44,2,48.18,0,0,4,211.50,0.0000,0.0000,77.43,-106.71,218.34,,
2022-07-01,game 3,uk,false,21,349.20,6,58.20,1,31.59,1,36.66,0,0,4,227.22,0.0000,0.0000,143.16,-89.43,121.98,,
2022-07-01,game 3,uk,false,22,253.92,4,63.48,0,0,1,15.87,1,32.13,4,172.89,0.2500,0.1858,97.68,-0.39,81.03,4.00,253.92
2022-07-01,game 3,uk,false,23,324.75,5,64.95,2,59.07,0,0,0,0,3,163.08,0.0000,0.0000,102.60,0,161.67,,
2022-07-01,game 3,uk,false,24,386.70,7,55.24,0,0,0,0,0,0,7,444.21,0.0000,0.0000,83.88,-141.39,-57.51,,
2022-07-01,game 3,uk,false,25,181.59,5,36.32,2,49.08,0,0,2,124.50,5,269.22,0.4000,0.4624,36.12,-48.33,-87.63,2.50,90.80
2022-07-01,game 3,uk,false,26,50.13,2,25.07,1,16.38,0,0,1,14.04,2,28.74,0.5000,0.4885,19.05,0,21.39,2.00,50.14
2022-07-01,game 3,uk,false,27,47.01,1,47.01,1,47.01,0,0,0,0,,,,,0,0,47.01,,
2022-07-01,game 3,uk,false,28,99.30,5,19.86,1,14.64,2,39.45,0,0,2,52.41,0.0000,0.0000,12.27,-19.47,46.89,,
2022-07-01,game 3,uk,false,29,46.89,3,15.63,2,26.91,0,0,1,46.53,2,75.69,0.5000,0.6147,0,-9.18,-28.80,2.00,31.26
2022-07-01,game 3,uk,false,30,92.55,5,18.51,3,49.23,0,0,1,68.58,3,134.22,0.3333,0.5110,10.77,-33.09,-41.67,3.00,55.54
2022-07-01,game 3,uk,false,31,75.12,2,37.56,0,0,0,0,0,0,2,61.47,0.0000,0.0000,13.65,0,13.65,,
2022-07-01,game 3,uk,false,32,14.73,1,14.73,0,0,0,0,0,0,1,23.4,0.0000,0.0000,0,-8.67,-8.67,,
2022-07-01,game 3,uk,false,34,13.56,1,13.56,0,0,1,13.56,0,0,0,0,,,0,0,13.56,,
2022-07-01,game 3,uk,false,36,14.43,1,14.43,1,14.43,0,0,0,0,0,0,,,0,0,14.43,,
2022-07-01,game 3,uk,false,37,17.16,1,17.16,1,17.16,0,0,0,0,,,,,0,0,17.16,,
2022-07-01,game 3,uk,false,38,76.95,3,25.65,2,45.69,0,0,0,0,1,36.78,0.0000,0.0000,0,-5.52,40.17,,
2022-07-01,game 3,uk,false,40,14.25,1,14.25,1,14.25,0,0,0,0,,,,,0,0,14.25,,
2022-07-01,game 3,uk,false,43,34.59,1,34.59,0,0,0,0,0,0,1,16.38,0.0000,0.0000,18.21,0,18.21,,
2022-07-01,game 3,uk,false,44,0,0,,0,0,0,0,1,63.78,1,63.78,1.0000,1.0000,0,0,-63.78,1.00,
2022-07-01,game 3,uk,true,14,12.9,1,12.90,0,0,0,0,0,0,1,46.20,0.0000,0.0000,0,-33.30,-33.30,,
2022-07-01,game 3,uk,true,15,0,0,,0,0,0,0,1,71.31,1,71.31,1.0000,1.0000,0,0,-71.31,1.00,
2022-07-01,game 3,uk,true,16,0,0,,0,0,0,0,1,13.56,1,13.56,1.0000,1.0000,0,0,-13.56,1.00,
2022-07-01,game 3,uk,true,18,179.04,2,89.52,0,0,0,0,1,41.85,3,123.15,0.3333,0.3398,97.74,0,55.89,3.00,268.59
2022-07-01,game 3,uk,true,20,89.28,1,89.28,0,0,0,0,0,0,1,22.83,0.0000,0.0000,66.45,0,66.45,,
2022-07-01,game 3,uk,true,21,15.78,1,15.78,0,0,0,0,0,0,1,20.13,0.0000,0.0000,0,-4.35,-4.35,,
2022-08-01,game 2,en,false,31,12.93,1,12.93,1,12.93,0,0,0,0,,,,,0,0,12.93,,
2022-08-01,game 2,uk,false,18,22.65,1,22.65,1,22.65,0,0,0,0,,,,,0,0,22.65,,
2022-08-01,game 2,uk,true,19,0,0,,0,0,0,0,1,26.79,1,26.79,1.0000,1.0000,0,0,-26.79,1.00,
2022-08-01,game 3,en,false,16,205.05,1,205.05,0,0,0,0,0,0,1,166.38,0.0000,0.0000,38.67,0,38.67,,
2022-08-01,game 3,en,false,20,58.02,1,58.02,0,0,0,0,0,0,1,56.04,0.0000,0.0000,1.98,0,1.98,,
2022-08-01,game 3,en,false,25,78.39,1,78.39,0,0,0,0,0,0,1,148.98,0.0000,0.0000,0,-70.59,-70.59,,
2022-08-01,game 3,ru,false,14,19.8,1,19.80,1,19.8,0,0,0,0,,,,,0,0,19.8,,
2022-08-01,game 3,ru,false,15,125.55,3,41.85,0,0,1,18.3,0,0,2,132.30,0.0000,0.0000,3.42,-28.47,-6.75,,
2022-08-01,game 3,ru,false,16,97.08,1,97.08,0,0,0,0,0,0,1,50.58,0.0000,0.0000,46.50,0,46.50,,
2022-08-01,game 3,ru,false,17,258.93,3,86.31,0,0,0,0,2,53.88,5,164.76,0.4000,0.3270,148.05,0,94.17,2.50,215.78
2022-08-01,game 3,ru,false,18,280.77,6,46.80,0,0,0,0,1,15.21,7,372.48,0.1429,0.0408,48.87,-125.37,-91.71,7.00,327.50
2022-08-01,game 3,ru,false,19,98.79,3,32.93,2,57.48,0,0,2,50.22,3,77.25,0.6667,0.6501,14.28,0,21.54,1.50,49.39
2022-08-01,game 3,ru,false,20,101.40,3,33.80,1,39.30,0,0,1,35.22,3,100.77,0.3333,0.3495,7.20,-10.65,0.63,3.00,101.41
2022-08-01,game 3,ru,false,21,17.4,1,17.40,0,0,0,0,0,0,1,85.17,0.0000,0.0000,0,-67.77,-67.77,,
2022-08-01,game 3,ru,false,22,156.51,3,52.17,0,0,0,0,2,62.31,5,268.95,0.4000,0.2317,4.68,-54.81,-112.44,2.50,130.43
2022-08-01,game 3,ru,false,23,260.94,4,65.24,1,89.04,2,107.10,1,65.79,2,86.58,0.5000,0.7599,44.01,0,174.36,2.00,130.48
2022-08-01,game 3,ru,false,24,143.55,4,35.89,0,0,0,0,1,12.51,5,307.05,0.2000,0.0407,29.52,-180.51,-163.50,5.00,179.45
2022-08-01,game 3,ru,false,25,94.59,2,47.30,0,0,0,0,1,13.92,3,97.77,0.3333,0.1424,10.74,0,-3.18,3.00,141.91
2022-08-01,game 3,ru,false,26,59.40,1,59.40,0,0,0,0,0,0,1,14.43,0.0000,0.0000,44.97,0,44.97,,
2022-08-01,game 3,ru,false,27,64.47,2,32.24,1,47.13,0,0,0,0,1,21.87,0.0000,0.0000,0,-4.53,42.60,,
2022-08-01,game 3,ru,false,29,23.1,1,23.10,0,0,0,0,0,0,1,22.2,0.0000,0.0000,0.9,0,0.9,,
2022-08-01,game 3,ru,false,31,53.28,1,53.28,0,0,1,53.28,0,0,0,0,,,0,0,53.28,,
2022-08-01,game 3,ru,false,32,104.70,1,104.70,0,0,0,0,0,0,1,89.04,0.0000,0.0000,15.66,0,15.66,,
2022-08-01,game 3,ru,false,33,56.22,2,28.11,2,56.22,0,0,0,0,,,,,0,0,56.22,,
2022-08-01,game 3,ru,false,34,91.89,3,30.63,1,59.34,0,0,0,0,2,40.68,0.0000,0.0000,0,-8.13,51.21,,
2022-08-01,game 3,ru,false,35,15.84,1,15.84,1,15.84,0,0,0,0,0,0,,,0,0,15.84,,
2022-08-01,game 3,ru,false,37,42.87,1,42.87,0,0,0,0,1,39.12,2,126.03,0.5000,0.3104,0,-44.04,-83.16,2.00,85.74
2022-08-01,game 3,ru,false,43,13.47,1,13.47,0,0,1,13.47,0,0,0,0,,,0,0,13.47,,
2022-08-01,game 3,ru,true,20,80.07,2,40.04,0,0,1,42.84,0,0,1,33.24,0.0000,0.0000,3.99,0,46.83,,
2022-08-01,game 3,ru,true,21,12.6,1,12.60,0,0,0,0,0,0,1,56.34,0.0000,0.0000,0,-43.74,-43.74,,
2022-08-01,game 3,ru,true,24,36.27,1,36.27,0,0,0,0,0,0,1,55.89,0.0000,0.0000,0,-19.62,-19.62,,
2022-08-01,game 3,ru,true,26,40.83,1,40.83,0,0,0,0,0,0,1,14.13,0.0000,0.0000,26.70,0,26.70,,
2022-08-01,game 3,uk,false,14,68.43,1,68.43,1,68.43,0,0,2,129.66,2,129.66,1.0000,1.0000,0,0,-61.23,1.00,68.43
2022-08-01,game 3,uk,false,15,269.85,4,67.46,1,115.14,0,0,0,0,3,158.61,0.0000,0.0000,29.97,-33.87,111.24,,
2022-08-01,game 3,uk,false,16,499.59,11,45.42,3,80.82,2,58.38,1,96.51,7,417.60,0.1429,0.2311,125.07,-85.77,81.99,7.00,317.84
